time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,1.956598973,0.955512626115,16.8333669943,0.137206918885,6.05491794223,0.0,2.67635408822,1.57045506255,4.91805678693,0.00116013233215,-0.0708688447355,0.0,434.78923030223336,434.46347428868364,434.3010556225184,432.26635420705344
2.580000000000002,2.1214102207,1.05224253111,17.1291551777,0.137069614096,6.05082308771,0.0,2.81759390307,1.65378764615,4.94114300335,-0.0102758873619,-0.0634644562265,0.0,447.9353823845542,448.53373383692895,448.9774636081046,448.0485495628812
2.640000000000002,2.29473685006,1.15394785408,17.4262301623,0.136544736385,6.04677353843,0.0,2.96016944565,1.7362519743,4.96097361365,-0.00585493689407,-0.0770913331941,0.0,448.87892847137914,447.7680823132083,447.8568816739055,448.216503710327
2.700000000000002,2.47576112572,1.26006640219,17.7207132907,0.136673237674,6.04244445128,0.0,3.07429240916,1.80102467086,4.85535966828,0.0146365477175,-0.0637581174435,0.0,406.07903972079254,407.26895344833076,405.06360355703094,406.9025916626901
2.760000000000002,2.66425923303,1.37038940796,18.0111837766,0.137086001216,6.03862630147,0.0,3.20919096026,1.8764126564,4.8268225873,-0.0169499407004,-0.0633924855556,0.0,432.45885931255117,432.4865904154069,434.042421940929,431.3828593594648
2.820000000000002,2.86174346316,1.48568802996,18.3032737318,0.13601011995,6.03500950103,0.0,3.37373478549,1.96663038912,4.90880385485,-0.0199700650889,-0.0546888856241,0.0,469.8389921570684,470.5110339315406,467.3546342855133,467.1192230529108
2.880000000000002,3.06777244761,1.60563107048,18.5948860012,0.134827699273,6.03156808539,0.0,3.49411184292,2.03136895313,4.81182824988,-0.0191860707623,-0.063309925022,0.0,410.51825514399354,409.7497972337002,411.47956682217176,411.54898240551904
2.940000000000002,3.28263755674,1.73025469727,18.8867498347,0.134317132167,6.02747109747,0.0,3.66815902989,2.12251028295,4.91611214993,0.00709019891162,-0.0807615073024,0.0,478.15130417732064,476.8164380614086,474.821802359868,476.8337878204538
3.000000000000002,3.50733113409,1.85998135688,19.1822708185,0.135262170975,6.02217124535,0.0,3.82187673578,2.20166956761,4.93410276328,0.0290517907331,-0.111151212532,0.0,452.3809782205745,449.91990500232475,450.60729774650815,452.37944481507503
3.0600000000000023,3.74103354387,1.99431737637,19.4777487737,0.137054521446,6.01576228345,0.0,3.96859787029,2.27625728968,4.91479320683,0.0314651290979,-0.0993191297973,0.0,439.2835960236379,440.25364008356564,440.5679829594974,440.7678042486436
3.1200000000000023,3.98352586628,2.1330975723,19.7716773637,0.138789195411,6.00938799168,0.0,4.11483207336,2.34981643295,4.88252826941,0.0232406520495,-0.125987510063,0.0,437.9784525919254,435.74369879987324,436.86446601600636,436.17825583820945
3.1800000000000024,4.23561403465,2.2766650232,20.0662065418,0.139985612221,6.00189897336,0.0,4.28853420683,2.43572603971,4.93427420751,0.0123520954663,-0.122575239622,0.0,463.9406379425636,464.19509292234886,466.0672497295008,465.2152315877803
3.2400000000000024,4.49811481177,2.42532963806,20.3633546875,0.140334308738,5.99477946796,0.0,4.46187960653,2.51965893132,4.96991767897,-0.0123587458997,-0.111799381415,0.0,461.22684424099407,462.06513969801233,462.3182791686762,460.36670913066445
3.3000000000000025,4.77058063846,2.57876086093,20.66080308,0.139259332084,5.98767595174,0.0,4.62069128862,2.5945283563,4.94466317225,-0.0323661194437,-0.136747561523,0.0,445.26914926669116,443.2099182747386,442.8866642795413,441.2376527956947
3.3600000000000025,5.05405281806,2.73726954448,20.9611714552,0.137611387326,5.98035093619,0.0,4.82872655228,2.68865919772,5.06634151556,-0.0191269382862,-0.102533741601,0.0,488.48130815720936,491.01380547631373,491.0435829502184,492.0247745093645
3.4200000000000026,5.34826310014,2.90056009676,21.262913311,0.136344417838,5.97475872298,0.0,4.97858810322,2.75419258144,4.99166672627,-0.0254247062336,-0.0791223638479,0.0,428.9335822141679,430.90971858538927,430.17753621220294,429.6437655933232
3.4800000000000026,5.65345967983,3.06857195456,21.566188093,0.135222091282,5.97058126323,0.0,5.19457019111,2.8458311339,5.11629415359,-0.00784356886552,-0.0553471985279,0.0,493.0595536645024,494.8099133344018,493.79201151019856,495.0875864322695
3.5400000000000027,5.97071303583,3.24165006657,21.8740146732,0.13481183313,5.96723707459,0.0,5.38047737432,2.92325075302,5.1439889799,-0.00489800107553,-0.056526307366,0.0,466.952317177609,466.8583680821441,466.09593204317343,466.3262458744613
3.6000000000000028,6.29898125546,3.41928451999,22.1829988153,0.134103405633,5.96362156948,0.0,5.5617572301,2.99772009693,5.15496423611,-0.0315398004848,-0.0690196370378,0.0,462.478611689532,461.4908124820879,464.0361775457886,461.9396133942542
3.660000000000003,6.63821146749,3.60137622755,22.4928022724,0.13244501408,5.95947354327,0.0,5.74591951729,3.07169142753,5.17125514467,-0.0208019133422,-0.0693628999669,0.0,465.52012296482945,465.4898727083222,464.701120401929,465.5421148253579
3.720000000000003,6.98960344842,3.78828313348,22.8067465504,0.131222402728,5.95491008085,0.0,5.9669911927,3.1581632612,5.29227856586,-0.0195400759941,-0.0948509418384,0.0,500.0236829283309,498.15884016346,498.89043456569084,498.9826528620535
3.780000000000003,7.35312669703,3.97987764145,23.1244638732,0.130279724145,5.94972732772,0.0,6.15054791627,3.22807184542,5.29768739804,-0.00898288082199,-0.0733117362788,0.0,465.9841861949906,467.6593699629571,464.39254181351,465.2202287742541
3.840000000000003,7.72779328986,4.17566557222,23.4427262352,0.129841743877,5.94541381102,0.0,6.33830982774,3.29799347734,5.31042541328,-0.0041294446422,-0.069195075686,0.0,470.54161771872674,470.85661466099566,467.9714530788493,468.3493084267667
3.900000000000003,8.11204007203,4.37499390828,23.7569019476,0.129633811529,5.94105048161,0.0,6.47013241713,3.34625505364,5.16254011043,-0.00216965587914,-0.0809169551403,0.0,416.0406646979836,415.00816288160195,416.9499292655904,417.1212348555228
3.960000000000003,8.50400401432,4.57712596957,24.061627952,0.129889057781,5.93586415086,0.0,6.59561650342,3.39148187335,4.99550985103,0.0147239600959,-0.100752099216,0.0,409.00831312746385,407.23019357022315,407.680441444358,409.1875871122999
4.020000000000002,8.90505468461,4.78251085272,24.3605119708,0.131734880297,5.92961323178,0.0,6.77288158275,3.45467212289,4.9667668333,0.0515427810737,-0.112110540799,0.0,455.3561614643995,454.43708828251937,454.7260547338401,457.6670747280624
4.080000000000001,9.31781737995,4.99206915285,24.6603550321,0.134552068433,5.92304651279,0.0,6.98590547421,3.53067282448,5.02676883357,0.0356803322549,-0.104590521585,0.0,484.8580786872908,485.4133708992905,486.1376016115247,484.9483296730432
4.14,9.74351075775,5.20624705223,24.9639411556,0.136675304944,5.91725737384,0.0,7.20380507787,3.60856601823,5.09152553837,0.0347947522817,-0.0838658204452,0.0,488.448613679822,489.9849282495437,489.48692790651785,489.421419548213
4.199999999999998,10.180948434,5.42462919195,25.2677998825,0.138862725493,5.91228190083,0.0,7.37748222792,3.67089418626,5.03674277885,0.0395892344363,-0.0811066359786,0.0,453.18813824211674,453.40448346458544,453.1344118718206,453.52036061930704
